,O1,O2,O3,O4,O6,O7,O8,O10,O11
2014-07-08 00:37:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:39:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:40:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:41:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:42:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:43:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:44:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:45:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:46:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:47:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:49:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:50:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:51:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:52:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:53:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:56:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:57:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 00:58:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:00:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:01:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:03:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:04:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:05:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:06:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:08:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:09:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:10:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:11:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:13:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:14:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:15:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:16:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:18:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:19:19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:20:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:21:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:23:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:24:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:25:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:26:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:27:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:28:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:29:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:31:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:32:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:33:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:34:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:35:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:36:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:37:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:38:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:39:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:40:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:42:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:43:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:44:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:45:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:46:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:47:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:48:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:49:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:51:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:52:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:53:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:54:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:55:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:56:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:57:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:58:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 01:59:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:00:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:01:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:02:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:03:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:05:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:06:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:07:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:08:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:09:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:10:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:11:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:12:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:13:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:14:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:15:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:16:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:17:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:19:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:20:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:21:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:22:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:23:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:24:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:25:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:26:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:27:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:28:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:29:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:31:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:32:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:33:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:34:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:35:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:36:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:37:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:38:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:39:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:40:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:41:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:42:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:44:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:45:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:46:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:47:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:48:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:49:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:50:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:51:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:53:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:54:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:55:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:56:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:57:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:58:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 02:59:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:00:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:01:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:03:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:04:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:05:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:06:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:07:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:08:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:09:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:10:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:11:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:13:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:14:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:15:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:16:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:17:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:18:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:19:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:21:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:22:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:23:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:24:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:25:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:26:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:27:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:28:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:30:32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:31:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:32:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:33:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:34:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:35:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:36:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:37:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:38:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:40:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:41:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:42:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:43:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:44:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:45:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:46:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:48:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:49:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:50:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:51:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:52:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:53:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:54:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:55:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:57:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:58:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 03:59:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:00:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:01:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:02:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:04:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:05:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:06:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:07:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:08:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:09:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:10:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:12:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:13:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:14:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:15:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:16:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:17:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:18:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:20:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:21:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:22:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:23:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:24:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:26:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:27:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:28:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:29:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:30:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:31:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:33:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:34:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:35:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:36:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:37:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:38:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:40:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:41:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:42:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:43:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:44:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:45:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:47:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:48:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:49:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:50:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:51:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:53:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:54:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:55:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:56:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:57:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:58:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 04:59:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:01:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:02:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:03:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:04:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:06:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:07:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:08:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:09:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:10:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:11:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:13:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:14:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:15:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:16:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:17:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:19:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:20:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:21:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:22:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:24:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:25:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:26:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:27:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:28:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:29:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:31:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:32:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:33:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:34:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:36:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:37:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:38:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:39:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:40:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:42:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:43:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:44:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:45:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:47:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:48:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:49:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:50:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:51:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:53:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:54:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:55:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:56:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:58:06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:59:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:00:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:01:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:03:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:04:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:05:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:06:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
