,"('J33', 'depthN')","('J64', 'depthN')","('J98', 'depthN')","('J102', 'depthN')","('OUT0', 'depthN')","('ST0', 'depthN')","('ST2', 'depthN')"
2016-10-08 12:27:53,5.140518722678976,4.976745118541908,2.0073067077163698,1.0859551646240406,5.679328666135863,8.446417119615468,4.064598021334474
2016-10-08 12:28:54,5.15559623751197,4.961935569936682,2.1436260651940997,1.085971781093272,5.6837332489106185,8.444426810975607,4.057979728599827
2016-10-08 12:29:55,5.156448353773603,4.9999,2.005316261463867,1.0850492814451371,5.688150709721734,8.44485839860159,4.056020160767817
2016-10-08 12:30:56,5.160583310472454,5.130180130592443,2.0541798572024783,1.0847842024947592,5.692558170267704,8.44449191531193,4.059649979130844
2016-10-08 12:31:57,5.166875330349116,4.990837270904108,2.0380449916359,1.0832524745881846,5.696935126411667,8.442060622554129,4.048670844878947
2016-10-08 12:32:58,5.168300866667668,4.99636665033948,2.4150157365672076,1.0825141997122225,5.701272585011162,8.438807659894369,4.058666754538091
2016-10-08 12:33:59,5.173126837641625,5.134239935770899,2.0577569145048273,1.081132206212962,5.705662778884618,8.437517447469371,4.043310096766842
2016-10-08 12:35:00,5.184692012569625,4.990314180610239,2.177201498450896,1.079405021573775,5.710083477250539,8.437806328823171,4.053973417708646
2016-10-08 12:36:01,5.174977790367423,5.201329360356404,2.071254607934109,1.0768257684925184,5.714461728344058,8.436960070910736,4.043263073427875
2016-10-08 12:37:02,5.1871235072240625,5.087441637705578,2.0678689568341997,1.0746356953677971,5.718865519730599,8.434115979202627,4.046037193163743
2016-10-08 12:38:03,5.192520900285163,5.033800320564854,2.0976286642839033,1.07256690926808,5.723218446401251,8.431279344302556,4.044819020810756
2016-10-08 12:39:04,5.195486505193834,5.1147869329598326,2.0437611678373178,1.070297932731905,5.727645044177809,8.430438944027173,4.037707293804601
2016-10-08 12:40:05,5.193659063343434,4.994591025364565,2.219015170105448,1.068612605378454,5.731999265843246,8.430553714049179,4.044843967008957
2016-10-08 12:41:06,5.215483152281802,5.0091647534237955,2.047576246626907,1.0662121839772776,5.7364026255799345,8.428756042515023,4.031736900230953
2016-10-08 12:42:07,5.21123727980439,5.062836385534381,2.349708148355622,1.064565534276977,5.740780660848528,8.425534185723679,4.041743734533954
2016-10-08 12:43:08,5.220105259206106,5.000115192455939,2.054302060828407,1.0620650876974502,5.745193373330356,8.42322228076424,4.026928609115451
2016-10-08 12:44:09,5.220684724053726,5.075243415227011,2.133152442301623,1.0604313621891808,5.749585869456967,8.422688487267486,4.0358746717242795
2016-10-08 12:45:10,5.228143095604741,5.096380374653137,2.0672950580102127,1.0582929005331145,5.75396599110856,8.42269340046834,4.027948776451714
2016-10-08 12:46:11,5.226511412067449,5.030295701450134,2.0616149341471486,1.0572269690231204,5.758325824448217,8.42054713251716,4.027712060680614
2016-10-08 12:47:12,5.227052446626164,5.051465892580525,2.1129888113940503,1.0567891106887668,5.762725586936968,8.417372557267056,4.02797141827042
2016-10-08 12:48:13,5.236440693931269,4.965227310100509,2.04232526009185,1.0549392266267565,5.767145997521244,8.415316992559397,4.0205259591896425
2016-10-08 12:49:14,5.245092976688879,5.044666076218368,2.2085862759786137,1.0540599681394278,5.771523529183266,8.415006895482247,4.0263579946260215
2016-10-08 12:50:15,5.234671185087905,4.9999,2.0365920980569787,1.051443428221495,5.775887679157131,8.414203489288138,4.014348258819275
2016-10-08 12:51:16,5.2588765780117495,5.078550151714568,2.2993840261980596,1.0498201763344488,5.780284563919896,8.411679790059068,4.024026680163201
2016-10-08 12:52:17,5.254012916911595,5.018420616757389,2.043490451645703,1.0473481346822227,5.784689938082866,8.408680827738081,4.010275482255478
2016-10-08 12:53:18,5.257773011298739,4.983997854860313,2.1586256868372224,1.0457626416609838,5.789072649724029,8.407231697510664,4.018173268098142
2016-10-08 12:54:19,5.260769860092168,5.075354173022781,2.0581611372735216,1.0442194098319604,5.793456944186849,8.406849746452961,4.009647796308055
2016-10-08 12:55:20,5.272381325621197,4.982094319502217,2.07215529477443,1.0426456942070672,5.797830446951082,8.405669399933942,4.0104637960278
2016-10-08 12:56:21,5.264518218157294,5.001319302675096,2.086656929470518,1.0405485515056911,5.8022396341869165,8.402410171270066,4.0081180654780795
2016-10-08 12:57:22,5.277578679866657,5.001600338478144,2.036130099414049,1.0383430388247508,5.806634720303097,8.39971236320726,4.003432394402569
2016-10-08 12:58:23,5.274079376675408,4.990583544923883,2.1754997072436426,1.0368786090623958,5.8109951291608155,8.39842532416655,4.007441674231071
2016-10-08 12:59:24,5.296084693909528,4.999537148402386,2.0317746083469723,1.0348429536880346,5.815386977812647,8.398037495654378,3.9962872165156265
2016-10-08 13:00:25,5.286427857377407,4.988052266717936,2.3010995287055565,1.03353442685718,5.821792257574645,8.396319870396372,4.004846807421609
2016-10-08 13:01:26,5.300140105061706,4.984762786067906,2.0314958671510635,1.03085624717012,5.831094362007967,8.393032552896603,3.991864261033125
2016-10-08 13:02:27,5.300611089204212,4.988374689655702,2.1958427289377944,1.0292106861150296,5.840429526404369,8.390551982514488,3.9995434230275593
2016-10-08 13:03:28,5.312369975762238,4.970124513485592,2.036460500775659,1.0268307725045331,5.849846575540683,8.389548925182737,3.989383737846704
2016-10-08 13:04:29,5.318967148034096,4.999657333926491,2.10357039511465,1.0250844613611512,5.859199953672627,8.388915430757304,3.9935710010694248
2016-10-08 13:05:30,5.33982149635005,4.964808555462415,2.0540140484441016,1.0229224856324928,5.868545219727088,8.386349047006846,3.9871502861436054
2016-10-08 13:06:31,5.349062322331788,4.9870958237382705,2.046073610445689,1.020951447589686,5.877827427007627,8.383140852598553,3.986027857376108
2016-10-08 13:07:32,5.365194841148957,4.952041433139989,2.1088904115470672,1.0192100914073636,5.8871679483963915,8.380780394834233,3.986327026119284
2016-10-08 13:08:33,5.370961952561097,4.977336289167045,2.0218622535950046,1.0166808082422576,5.896540611450672,8.380083548348544,3.978724430232371
2016-10-08 13:09:34,5.3771035798562785,5.014338338017278,2.221039082991711,1.0145268534800127,5.905796033865622,8.379074514726181,3.984641170268344
2016-10-08 13:10:35,5.3835471690610195,4.98765717551097,2.012655546560196,1.0117686056274247,5.915217215533401,8.376378446869147,3.9736673607257944
2016-10-08 13:11:36,5.3930015729300464,4.981857615327993,2.268622548369289,1.0099581423064636,5.924461618088947,8.373324635243694,3.980607984274041
2016-10-08 13:12:37,5.396286978796855,4.939028912374374,2.0085925405028813,1.007751750911224,5.933859688370039,8.371318611695221,3.9697061870559898
2016-10-08 13:13:38,5.41756694631671,4.946513723272964,2.1422387600391213,1.005907359982868,5.943220566156586,8.370765029665733,3.9758983279531686
2016-10-08 13:14:39,5.410990915118797,4.963907473343919,2.0166295097187463,1.0033595723942015,5.952572413664303,8.369336184225133,3.9667671995367764
2016-10-08 13:15:40,5.426886710278,4.9460622535537055,2.0557520465231898,1.001236189478322,5.961835029762955,8.36652121825648,3.969040731163065
2016-10-08 13:16:41,5.424122817731607,4.963892414791944,2.0552630993204595,0.9993022856735212,5.971231875583154,8.363368249001553,3.9659143985073744
2016-10-08 13:17:42,5.447107349771535,4.9731340591050035,2.0035296247179946,0.9973109536950449,5.980490206164891,8.36167640329058,3.9616790204839525
2016-10-08 13:18:43,5.459512911390462,4.999820773972118,2.140758844562016,0.9953808602255636,5.989842206658057,8.360972388390472,3.964194801224871
2016-10-08 13:19:44,5.470363133046682,4.953954955058602,1.9963859302133735,0.992527243324844,5.999263694489169,8.359343902592801,3.95607710776338
2016-10-08 13:20:45,5.482236311330249,4.935335655802584,2.3666193734813614,0.9904523736866806,6.0085082500301645,8.356485034652927,3.9611987634870554
2016-10-08 13:21:46,5.487461648915881,4.951174372582827,1.9938485202386835,0.9880699295503996,6.017910758909839,8.353541743116121,3.9504202606633365
2016-10-08 13:22:47,5.494963194589273,4.963514634303932,2.108306024004165,0.9853937559876697,6.027183629748215,8.352175897396464,3.957205483440764
2016-10-08 13:23:48,5.507316594542932,4.978423478665835,1.9993621445229486,0.9826631932432719,6.036544813601877,8.351265696233703,3.946839520163416
2016-10-08 13:24:49,5.514725506747592,4.956889666628655,1.983192082764091,0.981930630161822,6.045946098020655,8.349418017496484,3.9512659408706607
2016-10-08 13:25:50,5.525898470114198,4.960331216706896,2.0426964396260634,0.9785217201527403,6.055226621691519,8.346333588189534,3.9453298763513223
2016-10-08 13:26:51,5.535541301626013,4.951641215649461,1.9921356094547646,0.9762735453757901,6.064643976991165,8.3437823977949,3.944594666578122
2016-10-08 13:27:52,5.539946656613523,4.920267063555012,2.352381035661085,0.9771990001310533,6.073840013918661,8.34252921533712,3.943885436659741
2016-10-08 13:28:53,5.553976568354605,4.955480378023195,1.9846534333552048,0.9733926776474169,6.083261654735221,8.341833319666506,3.9382995039108772
2016-10-08 13:29:54,5.554497974314126,4.955314134485233,2.2377482448147723,0.9707946475163407,6.092543402770762,8.339841407087516,3.941744683729583
2016-10-08 13:30:55,5.572307470914595,4.9500746914443035,1.9994049099258915,0.9698068265570821,6.101851476426894,8.33699103565128,3.932646205054543
2016-10-08 13:31:56,5.575515134866912,4.950672725321931,2.0834996684010982,0.9688567775196588,6.1112873514329795,8.334520521602819,3.938842336026861
2016-10-08 13:32:57,5.584560912047262,4.923462759834258,1.9964967432600336,0.9676217609895235,6.12055961004091,8.333401137289183,3.9285211183863673
2016-10-08 13:33:58,5.597725620874149,4.965788991303697,1.996817517444084,0.9645914565011673,6.129929671091734,8.332438546960422,3.933411152000658
2016-10-08 13:34:59,5.614849537181687,4.911063601466177,2.0044768964964725,0.9620985324191753,6.139260703052887,8.330238101864836,3.926372235866946
2016-10-08 13:36:00,5.6124854370355575,4.95470278743881,1.9809854080434919,0.961511400796598,6.148650814434379,8.327291373523998,3.9275695760594056
2016-10-08 13:37:01,5.625518267549183,4.951639094453453,2.148942203192708,0.9594381263855356,6.157927358559225,8.325196842947836,3.9245358738972262
2016-10-08 13:38:02,5.638173878874888,4.923947641910318,1.9859408172483723,0.9554645618180113,6.1673061439179815,8.324299628191586,3.9221120361314146
2016-10-08 13:39:03,5.6363151182411535,4.941641043100283,1.9947949722981986,0.9547277833975492,6.1766705419093295,8.323338068407729,3.9229836230245247
2016-10-08 13:40:04,5.659384198976042,4.925096821711316,2.13357693820987,0.9546704850701936,6.185989176372301,8.32111963540143,3.916407183170138
2016-10-08 13:41:05,5.6439248395388475,4.939107517755037,1.9886355470947437,0.9530520558751439,6.1952718428016205,8.318314908973385,3.921421150104134
2016-10-08 13:42:06,5.672284895496995,4.9335003567611615,2.154077739099388,0.9512791612773226,6.20456124357343,8.316292809877915,3.912195927557896
2016-10-08 13:43:07,5.657394668866512,4.897188112449367,1.988230379776644,0.9482432191494659,6.21391293799948,8.315327885339379,3.917290256963919
2016-10-08 13:44:08,5.698557594317945,4.896906706784938,2.0384298295717005,0.9465038517941287,6.223229888852776,8.314282071564383,3.910104068034147
2016-10-08 13:45:09,5.691600379084225,4.947770634902037,1.9976596235095423,0.9453120105848158,6.232699895297387,8.311940414000258,3.9125271334635805
2016-10-08 13:46:10,5.712832392442292,4.918313068307226,2.0558757398596543,0.9416958108514433,6.241984398321833,8.309271487625306,3.9079953142101216
2016-10-08 13:47:11,5.714644732992154,4.906527896628001,2.0803081147182936,0.9408172559305314,6.251257422241876,8.30745685120733,3.9077232367326404
2016-10-08 13:48:12,5.721738178774819,4.902300647228797,2.0662249113629616,0.9368203365362013,6.260593198868726,8.306611332876237,3.9069842776112047
2016-10-08 13:49:13,5.74658684053513,4.913430163597145,2.1168439519627262,0.9365692644836527,6.269995095517952,8.305516152230918,3.9022451186193794
2016-10-08 13:50:15,5.725780061953836,4.898289531420771,2.075270175131898,0.934112722268942,6.279391482189369,8.303159510774451,3.9053691845816845
2016-10-08 13:51:16,5.767416145442784,4.916711243063432,2.100853818154721,0.9308424651885755,6.288785266953546,8.300484150039502,3.8974229184466873
2016-10-08 13:52:17,5.740000651587803,4.936263088280636,2.0430881045848723,0.9299775043502035,6.298072831130229,8.298886226063107,3.902529512624496
2016-10-08 13:53:18,5.775200683706423,4.9176476999347685,2.087156045188638,0.9262619827129639,6.307402638630487,8.298189970105756,3.895106778564232
2016-10-08 13:54:19,5.76438182473165,4.910226586121312,2.0920835015024184,0.9277848238214587,6.316872644978881,8.297087955303757,3.8990994790287488
2016-10-08 13:55:20,5.825080192771251,4.916784528502976,2.0805272971630147,0.9246086486431178,6.326070212434387,8.294859099046178,3.8932842737354205
2016-10-08 13:56:21,5.765447353113151,4.936671055930139,2.0294761216763826,0.9231725613733117,6.335442569421553,8.29228836341516,3.8943717192706586
2016-10-08 13:57:22,5.829986413751415,4.920457600120352,2.165381094537148,0.9215103148926649,6.34482594636434,8.290695637969344,3.8914045328380427
2016-10-08 13:58:23,5.819633576327032,4.906828909027009,2.0225260869593464,0.9191340291106329,6.354077542507372,8.289925664050452,3.8885030000110117
2016-10-08 13:59:24,5.833770974929262,4.918483838775753,2.135996179311538,0.9190329098981243,6.363545712164424,8.288866850854355,3.890751709755694
2016-10-08 14:00:25,5.827400588462625,4.918578241828939,2.0138584214451747,0.9151622796409549,6.373867673854743,8.286761006279615,3.883842861134391
2016-10-08 14:01:26,5.867738568681469,4.909390898947525,2.0619986543087334,0.9165220537171614,6.385832804959083,8.284419061942685,3.8891686128989917
2016-10-08 14:02:27,5.857465513498907,4.907844016908463,2.1357922548812187,0.9143994512486232,6.397770676653412,8.282981235455297,3.8815898215302447
2016-10-08 14:03:28,5.885920033971142,4.88951725278314,1.983519814327638,0.9129849082559414,6.409788169357389,8.282251632499182,3.8853799803716917
2016-10-08 14:04:29,5.888321514699868,4.906903796805538,1.9878199042097213,0.9111790655021281,6.421815075521172,8.281153242487079,3.8798055655322132
2016-10-08 14:05:30,5.900107960653617,4.87364036604567,1.9812049997324648,0.9064127176873396,6.43378275613503,8.278975410048176,3.880817642502317
2016-10-08 14:06:31,5.904750756908792,4.860956768960712,1.9833798149022699,0.9070679758522511,6.4457325905521135,8.276716745362952,3.8786999540124936
2016-10-08 14:07:32,5.908385926062307,4.877042648379258,1.990676038200165,0.9050190503036375,6.457649086063882,8.275388938843813,3.87589518379111
2016-10-08 14:08:33,5.957396521595779,4.9164142151683965,1.9887975936812308,0.9039830401687443,6.469582643317442,8.27477130301824,3.878569256127497
2016-10-08 14:09:34,5.938151450841728,4.95866941788478,2.0122675585304495,0.9021666682588229,6.481536988319861,8.273899537642968,3.871772840501147
2016-10-08 14:10:35,5.955331155957293,4.922710072723853,1.9946585115738518,0.9007284954850012,6.4935415377015335,8.271991957274214,3.877251555901915
2016-10-08 14:11:36,5.971689565942313,4.9002980727585665,1.9948473920868268,0.8997542620276726,6.505484900580747,8.269946607542128,3.8699377975698397
2016-10-08 14:12:37,5.9909246255573985,4.896643000992631,1.9930882649008206,0.8985004629882944,6.517514356130764,8.268690148797322,3.8738537575500613
2016-10-08 14:13:38,5.964567330407318,4.893462490808259,1.995523608944151,0.8966049391544302,6.529449482171008,8.268088323477766,3.8694254504779213
2016-10-08 14:14:39,5.997915334961437,4.887991411344167,1.9956773539429342,0.8968166337382275,6.541394217692339,8.267189407255398,3.8695223781165122
2016-10-08 14:15:40,5.998482367805052,4.889188503179475,1.9899295354463469,0.8955694646184471,6.553362094450764,8.26536938934428,3.868964001719838
2016-10-08 14:16:41,6.021279107937848,4.91086448036111,1.9939438976940456,0.8939158507934848,6.565361544936684,8.263438049252308,3.8658435703004947
2016-10-08 14:17:43,6.0143384771144595,4.876675203442481,1.9995141357524495,0.8929525905169176,6.577371389358675,8.262394711469588,3.8688829200533297
2016-10-08 14:18:44,6.049237526599843,4.855560272925153,1.9913271525287577,0.8927428781887556,6.589409473913513,8.262143845829986,3.863043091121665
2016-10-08 14:19:45,6.039840608639862,4.876751113205051,1.9867298741287405,0.8920368766188496,6.601297141105303,8.261493778807724,3.868148224614041
2016-10-08 14:20:46,6.047983205800187,4.876469123183076,2.0137440498668617,0.8885528373139815,6.613360131581917,8.259944152096859,3.8612223962375456
2016-10-08 14:21:47,6.072630016961753,4.8764291310135555,1.9843240130521385,0.8895488528071569,6.625334676146061,8.258208243364745,3.8658186185135754
2016-10-08 14:22:48,6.085080866081754,4.894716193042246,1.9959309576397581,0.8897919813537771,6.637295296665066,8.257256665967603,3.8616318699358434
2016-10-08 14:23:49,6.081233061537185,4.878683687346012,1.990326946839652,0.8863466419055146,6.6491912005725435,8.257081845092703,3.8620694029257647
2016-10-08 14:24:50,6.134255074983926,4.899383722102064,1.986353555449821,0.8868157127747869,6.661166921634237,8.256731364850426,3.8631359326782624
2016-10-08 14:25:51,6.1523508407073875,4.883571506625877,1.9987036447571436,0.8864317039415288,6.673111264989718,8.255608333813868,3.859828431836127
2016-10-08 14:26:52,6.174310236634252,4.8903047127493995,1.983782587383643,0.8855740514779354,6.685162881053994,8.254315988282585,3.8636949328587056
2016-10-08 14:27:53,6.175478179553485,4.8565438142614035,1.991485054828174,0.8859007261507548,6.6970985955279385,8.253708135776552,3.858940973247916
2016-10-08 14:28:54,6.187962652659607,4.892496915962845,1.9948464979501659,0.8842514892596418,6.70902254330041,8.253914703087034,3.863964877977752
2016-10-08 14:29:55,6.189173454074493,4.910545183876232,1.9887143709615809,0.8852471083964519,6.721053175594545,8.254035314437552,3.8589820703997475
2016-10-08 14:30:56,6.160855001204189,4.936918921293017,1.985651839466858,0.8865387113612435,6.732948294923754,8.253429701019382,3.863248463841656
2016-10-08 14:31:57,6.087015391866653,4.894684310008254,2.0232316726721313,0.883922504965889,6.7448759688265785,8.252638604354654,3.861749816828099
2016-10-08 14:32:58,6.097636137017294,4.86362291982512,1.988796094462403,0.8853699580286826,6.756952098893349,8.252465098702494,3.862442493402458
2016-10-08 14:34:00,6.104467530185493,4.881354190023428,1.989477240014796,0.8874642682411129,6.7690711772232355,8.253183887395235,3.8642694542525575
2016-10-08 14:35:01,6.1949128425485505,4.905841366660449,1.997695577404703,0.8851253913811385,6.780931585005015,8.253694882529812,3.8619468264730865
2016-10-08 14:36:02,6.276198434763416,4.873473077865345,1.9902178940403976,0.887195961621633,6.792953196128479,8.253408954221811,3.8662171877060687
2016-10-08 14:37:03,6.362893644874713,4.902884579860897,2.019228437747164,0.8889006854786348,6.804913228337066,8.252875241345633,3.861697451704996
2016-10-08 14:38:04,6.220664858189073,4.915635828995446,1.9858616751880032,0.887729326562501,6.816910913891736,8.253018791551163,3.8665569982789876
2016-10-08 14:39:05,6.2523692049844035,4.891503869361658,1.9967350215753874,0.8885025156476953,6.828848393296931,8.253941117725809,3.862582291994232
2016-10-08 14:40:06,6.321736820936372,4.879032451147953,1.9955189909957314,0.8874501064631515,6.840756848360863,8.254950266113259,3.866413716762475
2016-10-08 14:41:08,6.2693903195664715,4.879435947151473,1.9944576435029164,0.8885574460127641,6.853032227157966,8.255124293661144,3.86452875946606
2016-10-08 14:42:09,6.260681916947021,4.891759389929917,2.0033666061232234,0.8894572015342667,6.864912442212337,8.255091237402775,3.8658382255907178
2016-10-08 14:43:10,6.320077009991873,4.897551478185816,1.9910192270205513,0.887118822069169,6.87686796383559,8.255530736824447,3.8669021975439097
2016-10-08 14:44:11,6.307004814668661,4.912091960433779,1.9972376375141403,0.8877521673733448,6.888923502174784,8.256685260421632,3.8646605958891964
2016-10-08 14:45:12,6.325148766455878,4.911697050333899,1.9969101572324361,0.8881507947175515,6.900786655487364,8.257828099502614,3.868446225134991
2016-10-08 14:46:13,6.333898704834099,4.923370206566702,1.998250722772169,0.8892584133656078,6.912879455006791,8.258413452702879,3.8648251171259815
2016-10-08 14:47:15,6.335743551746051,4.915304819431311,1.9906878538566444,0.8892508216252901,6.925014614478918,8.258882404293999,3.869968190350688
2016-10-08 14:48:16,6.28397669349661,4.8909267858717,2.00715388893068,0.887787553845661,6.936986217244411,8.260084114214091,3.867060919349302
2016-10-08 14:49:17,6.391082787708443,4.885496191861803,1.994156907541432,0.8898196858826966,6.948816816106661,8.261883265561696,3.8719246519006205
2016-10-08 14:50:18,6.332035912718421,4.928766040975539,2.006636300186273,0.8918572394486339,6.960882748381927,8.263548064056398,3.8702577233337383
2016-10-08 14:51:19,6.27858443042391,4.943866735877796,1.9944330315717063,0.8928417135361808,6.972916322228144,8.264408449178983,3.8725749712395405
2016-10-08 14:52:20,6.252515370549541,4.917872529640734,1.9951581457842869,0.8930843485002515,6.9848363477256985,8.265029741456047,3.873716808190632
2016-10-08 14:53:21,6.224974695279561,4.931491119397204,1.9947279166187264,0.8944043994881439,6.996715582180519,8.266123103450507,3.8723479985666747
2016-10-08 14:54:22,6.224945124834493,4.881753594789661,1.9904663159955773,0.8966996213466174,7.008804459425027,8.267741244954369,3.8762589662405427
2016-10-08 14:55:23,6.187111044789227,4.847899629358022,1.9986418043156484,0.8979666855146102,7.020704481628707,8.269340389356604,3.872871892852701
2016-10-08 14:56:24,6.292304826755894,4.882232334956354,1.9867194498637013,0.8977035147568637,7.032638038882267,8.270269139950884,3.8774476044029376
2016-10-08 14:57:26,6.38610904567082,4.929571680244356,1.9998999999999998,0.8982047672867404,7.044827521153134,8.270859436879018,3.873771823411408
2016-10-08 14:58:27,6.301604441457564,4.884570398344286,1.9911578747575835,0.8983716348041682,7.056714207745373,8.271944433349152,3.877904983965835
2016-10-08 14:59:28,6.283463093710652,4.955624357494017,2.050405306232968,0.8990287324406022,7.068658747245422,8.273585333498648,3.875154780913083
2016-10-08 15:00:30,6.239013966473966,4.9318073885778215,1.9967941695801783,0.8984665974938189,7.080653793359039,8.27498847062924,3.878090848311573
2016-10-08 15:01:31,6.242421477027504,4.93090220209389,2.0413214780057944,0.8976109087901696,7.0919429824759685,8.275682690005564,3.8769097152273
2016-10-08 15:02:33,6.280143262437788,4.881836262414145,1.9948437502037522,0.8977969790243279,7.1033462733322725,8.27605376789866,3.87664112237671
2016-10-08 15:03:34,6.350106520980635,4.910571645247408,1.9998516980282086,0.8974981241808571,7.11467764668613,8.276958448800997,3.8785982362105784
2016-10-08 15:04:35,6.233181426282378,4.897729715024671,1.9949176416486007,0.8981952866412597,7.126194295821665,8.278455529106825,3.876635114414482
2016-10-08 15:05:36,6.183657414470756,4.897301997938815,1.9887526550593506,0.8981853272405187,7.137419929960883,8.279696535056722,3.8803134416930405
2016-10-08 15:06:38,6.322951422545215,4.925924899721853,1.9971661197905097,0.8991568143652982,7.149003293312446,8.280335738832687,3.8772583018055418
2016-10-08 15:07:39,6.41,4.905284006866921,1.9804018063480973,0.9002819831793469,7.160374992486519,8.28063155862926,3.881069070837791
2016-10-08 15:08:40,6.404787551516758,4.9323520149469395,1.9998377043412843,0.9017980171888698,7.171679605831315,8.281352309507001,3.8773563650108622
2016-10-08 15:09:41,6.347259477815239,4.901062799152168,1.9951268234960553,0.9011018294261676,7.182984776654396,8.282256306132862,3.8803091438497566
2016-10-08 15:10:43,6.289196153818169,4.906604296219745,1.9971220102654397,0.9031842694472672,7.194410925054947,8.283155299153407,3.8788220495234587
2016-10-08 15:11:44,6.382321346981704,4.897386604426211,2.0042986114329144,0.9023946189153806,7.205738767557238,8.283458128717642,3.8795575393493333
2016-10-08 15:12:45,6.3442781441696985,4.90429100306236,1.9945151550026847,0.9011550728356166,7.2170881666653495,8.283605394049381,3.8815696394529144
2016-10-08 15:13:47,6.4093422558529864,4.896521943832796,2.0029640419037262,0.9020580933906688,7.228737129159548,8.284219272279483,3.880980781274425
2016-10-08 15:14:48,6.41,4.910070276482768,1.9901764468477867,0.9014634169343135,7.239974656675068,8.285217949820957,3.8841388317218
2016-10-08 15:15:50,6.270245749919153,4.9156900456093116,2.036702463624697,0.9033084564670524,7.25162268996091,8.286102807696924,3.8828149197684674
2016-10-08 15:16:51,6.282829434488363,4.916707422295547,1.993972049579558,0.9032040230379674,7.262933807530553,8.286417350995483,3.8867133298553442
2016-10-08 15:17:53,6.403966205537583,4.937597181043321,2.081277817078263,0.9062100990496949,7.274359584201032,8.286524199239953,3.8846501223572
2016-10-08 15:18:54,6.41,4.924120292013812,1.9968113572112403,0.9075948748927207,7.285721062550479,8.28706231154684,3.888691447240908
2016-10-08 15:19:56,6.41,4.931427623791297,2.088315538824425,0.9100469309109047,7.29726428583004,8.287983753130188,3.887141906447882
2016-10-08 15:20:58,6.323755783235079,4.9234167143963194,1.9960075218116269,0.9116515564166632,7.308856755049658,8.288515240195725,3.8898142185020492
2016-10-08 15:21:59,6.324184086386124,4.9173270873695065,2.0458060306337065,0.9115660123110298,7.320068265899438,8.288727090232479,3.8899087579297067
2016-10-08 15:23:01,6.41,4.906494671281834,1.9963241009650528,0.9124138505679882,7.331616506717204,8.288743665677405,3.8907478412909042
2016-10-08 15:24:03,6.41,4.910805936306776,2.0562858779118143,0.9123083554012243,7.34319968420373,8.289285809418217,3.891831817614499
2016-10-08 15:25:06,6.41,4.910864586499387,2.010857794595383,0.9139243476802885,7.354799400874693,8.2899992081227,3.892120624949608
2016-10-08 15:26:08,6.308613685355344,4.911031483751001,2.009208967828217,0.9138191353724777,7.366356375830444,8.29038916416017,3.893804293386304
2016-10-08 15:27:10,6.3931756181503525,4.922033276408014,2.00447903966806,0.9142639554601579,7.37792096996761,8.290383900797922,3.8930344339777716
2016-10-08 15:28:17,6.333045346049054,4.929396419219422,2.0689713833210432,0.9147293033335335,7.390272382553625,8.290622516044216,3.895678517531684
2016-10-08 15:29:18,6.348221846389414,5.018978234817021,1.9982096160705693,0.9156680997458995,7.401642223310985,8.293567222096476,3.8952330478076647
2016-10-08 15:30:19,6.345276429445634,4.993034237188972,1.9961395493215035,0.9169113756339933,7.412950739237418,8.292923190450084,3.8980239328169404
2016-10-08 15:31:20,6.341063661645775,4.962756899127746,2.150857259492806,0.9196563634892287,7.4243772591343955,8.292527075595409,3.898500635406432
2016-10-08 15:32:21,6.380990844150083,4.958181039930425,1.995103832430728,0.9209167464080099,7.435747285873614,8.29262672013531,3.906125156081967
2016-10-08 15:33:22,6.320246037905686,4.87187216030186,2.1175287553167914,0.9225247946026783,7.44704223587207,8.293007387105014,3.9075659957055637
2016-10-08 15:34:23,6.352273202305022,4.920782532293293,1.997685833831245,0.9263289198280922,7.458376396734173,8.293734130097945,3.9120825261170773
2016-10-08 15:35:24,6.301742787138961,4.9453104759290625,2.044193626369035,0.9307899612208921,7.4697830325770065,8.294025394536083,3.9116330895608957
2016-10-08 15:36:25,6.2697262773598395,4.922141689298526,1.9969946206208888,0.9360325856259575,7.48097317256918,8.293445056792267,3.9138432319606107
2016-10-08 15:37:26,6.261837710647636,4.97360265283692,2.0554764360884725,0.9392685614811973,7.492412515050814,8.293082407278739,3.91527950297902
2016-10-08 15:38:27,6.219738740595668,4.985843467441013,1.9947008681728522,0.9409892652443261,7.5037431450613505,8.293554947122004,3.9157412437575747
2016-10-08 15:39:28,6.245878105784568,4.970033130855922,2.1147541327102393,0.9410523015912886,7.514984946654934,8.29470341778063,3.91682680102773
2016-10-08 15:40:29,6.317316733355279,4.9298190612480735,2.028605615215275,0.9394406742227108,7.52638935258463,8.295344692952682,3.9176027733521535
2016-10-08 15:41:30,6.325078479349936,4.862618565386292,2.0713961716532543,0.9391687385582056,7.5377930150541825,8.295654471604326,3.9200774081313714
2016-10-08 15:42:31,6.339391544461163,4.957819111447465,2.03861414725931,0.9381752428336291,7.549035745856122,8.296215148135333,3.9182365745616607
2016-10-08 15:43:33,6.2387166472581095,4.9126642834561025,2.1005388520944233,0.9371935580349217,7.560518015918003,8.29683393883008,3.9188538162528195
2016-10-08 15:44:34,6.294898926836501,4.95363312421498,2.0194612241248056,0.9363165819327789,7.571826345862577,8.297653185090585,3.916719480834198
2016-10-08 15:45:37,6.191755078302685,4.968568240644815,2.0954013585272793,0.9352039995925174,7.583598144234134,8.298364659785864,3.918041042258386
