,O1,O2,O3,O4,O6,O7,O8,O10,O11
2014-07-08 05:20:26,0.2871033803674349,1.0,0.3408335303730771,0.9357330706308645,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:21:37,0.2871033803674349,1.0,0.3408335303730771,0.9357330706308645,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:22:49,0.2871033803674349,1.0,0.3408335303730771,0.9357330706308645,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:24:00,0.2871033803674349,1.0,0.3408335303730771,0.9357330706308645,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:25:12,0.28709269797530657,1.0,0.3408025633507471,0.9405648276483153,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:26:23,0.28709269797530657,1.0,0.3408025633507471,0.9405648276483153,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:27:34,0.28709269797530657,1.0,0.3408025633507471,0.9405648276483153,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:28:46,0.28709269797530657,1.0,0.3408025633507471,0.9405648276483153,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:29:57,0.28709269797530657,1.0,0.3408025633507471,0.9405648276483153,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:31:08,0.28708158798661404,1.0,0.3407721643578582,0.9456530573397438,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:32:20,0.28708158798661404,1.0,0.3407721643578582,0.9456530573397438,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:33:31,0.28708158798661404,1.0,0.3407721643578582,0.9456530573397438,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:34:43,0.28708158798661404,1.0,0.3407721643578582,0.9456530573397438,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:35:54,0.28707090455518763,1.0,0.3407446584688721,0.9506081154329781,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:37:05,0.28707090455518763,1.0,0.3407446584688721,0.9506081154329781,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:38:17,0.28707090455518763,1.0,0.3407446584688721,0.9506081154329781,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:39:28,0.28707090455518763,1.0,0.3407446584688721,0.9506081154329781,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:40:40,0.28706022095142286,1.0,0.3407188803021207,0.9556249024833867,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:41:51,0.28706022095142286,1.0,0.3407188803021207,0.9556249024833867,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:43:02,0.28706022095142286,1.0,0.3407188803021207,0.9556249024833867,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:44:14,0.28706022095142286,1.0,0.3407188803021207,0.9556249024833867,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:45:25,0.28704953727706845,1.0,0.340694863573417,0.9607043563746513,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:46:36,0.28704953727706845,1.0,0.340694863573417,0.9607043563746513,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:47:48,0.28704953727706845,1.0,0.340694863573417,0.9607043563746513,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:48:59,0.28704953727706845,1.0,0.340694863573417,0.9607043563746513,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:50:22,0.2870384266043095,1.0,0.34067180762181887,0.9660539928983763,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:51:34,0.2870384266043095,1.0,0.34067180762181887,0.9660539928983763,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:52:45,0.2870384266043095,1.0,0.34067180762181887,0.9660539928983763,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:53:57,0.2870384266043095,1.0,0.34067180762181887,0.9660539928983763,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:55:20,0.2870277432001312,1.0,0.3406514701565858,0.9712641528319566,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:56:31,0.2870277432001312,1.0,0.3406514701565858,0.9712641528319566,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:57:43,0.2870277432001312,1.0,0.3406514701565858,0.9712641528319566,1.0,1.0,1.0,1.0,1.0
2014-07-08 05:58:54,0.2870277432001312,1.0,0.3406514701565858,0.9712641528319566,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:00:17,0.28701706017682144,1.0,0.34063296285384076,0.9765398315163022,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:01:29,0.28701706017682144,1.0,0.34063296285384076,0.9765398315163022,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:02:40,0.28701706017682144,1.0,0.34063296285384076,0.9765398315163022,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:03:51,0.28701706017682144,1.0,0.34063296285384076,0.9765398315163022,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:05:15,0.287006377681515,1.0,0.34061632029506234,0.9818820038889094,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:06:26,0.287006377681515,1.0,0.34061632029506234,0.9818820038889094,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:07:38,0.287006377681515,1.0,0.34061632029506234,0.9818820038889094,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:08:49,0.287006377681515,1.0,0.34061632029506234,0.9818820038889094,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:10:12,0.2869956958571124,1.0,0.340601569243773,0.9872916368514644,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:11:24,0.2869956958571124,1.0,0.340601569243773,0.9872916368514644,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:12:35,0.2869956958571124,1.0,0.340601569243773,0.9872916368514644,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:13:46,0.2869956958571124,1.0,0.340601569243773,0.9872916368514644,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:14:58,0.2869956958571124,1.0,0.340601569243773,0.9872916368514644,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:16:09,0.286984587795512,1.0,0.34058828948994907,0.9929898080409191,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:17:20,0.286984587795512,1.0,0.34058828948994907,0.9929898080409191,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:18:32,0.286984587795512,1.0,0.34058828948994907,0.9929898080409191,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:19:43,0.286984587795512,1.0,0.34058828948994907,0.9929898080409191,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:20:55,0.2869739076720021,1.0,0.3405774899794353,0.998540137415889,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:22:06,0.2869739076720021,1.0,0.3405774899794353,0.998540137415889,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:23:17,0.2869739076720021,1.0,0.3405774899794353,0.998540137415889,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:24:29,0.2869739076720021,1.0,0.3405774899794353,0.998540137415889,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:25:40,0.2869632287005822,1.0,0.34056865817363907,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:26:52,0.2869632287005822,1.0,0.34056865817363907,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:28:03,0.2869632287005822,1.0,0.34056865817363907,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:29:14,0.2869632287005822,1.0,0.34056865817363907,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:30:26,0.2869525510310584,1.0,0.34056286287838505,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:31:37,0.2869525510310584,1.0,0.34056286287838505,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:32:48,0.2869525510310584,1.0,0.34056286287838505,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:34:00,0.2869525510310584,1.0,0.34056286287838505,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:35:23,0.28694144817284906,1.0,0.3405606193578568,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:36:34,0.28694144817284906,1.0,0.3405606193578568,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:37:46,0.28694144817284906,1.0,0.3405606193578568,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:38:57,0.28694144817284906,1.0,0.3405606193578568,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:40:21,0.28693077416721297,1.0,0.3405621405091263,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:41:32,0.28693077416721297,1.0,0.3405621405091263,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:42:43,0.28693077416721297,1.0,0.3405621405091263,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:43:55,0.28693077416721297,1.0,0.3405621405091263,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:45:18,0.2869201024970737,1.0,0.34056725749920846,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:46:29,0.2869201024970737,1.0,0.34056725749920846,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:47:41,0.2869201024970737,1.0,0.34056725749920846,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:48:52,0.2869201024970737,1.0,0.34056725749920846,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:50:15,0.28690943320863094,1.0,0.3405759604810032,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:51:27,0.28690943320863094,1.0,0.3405759604810032,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:52:38,0.28690943320863094,1.0,0.3405759604810032,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:53:50,0.28690943320863094,1.0,0.3405759604810032,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:55:13,0.28689876664759645,1.0,0.34058823977124897,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:56:24,0.28689876664759645,1.0,0.34058823977124897,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:57:36,0.28689876664759645,1.0,0.34058823977124897,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:58:47,0.28689876664759645,1.0,0.34058823977124897,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 06:59:58,0.28689876664759645,1.0,0.34058823977124897,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:01:10,0.2868876768850474,1.0,0.3406048001679726,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:02:21,0.2868876768850474,1.0,0.3406048001679726,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:03:33,0.2868876768850474,1.0,0.3406048001679726,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:04:44,0.2868876768850474,1.0,0.3406048001679726,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:05:55,0.2868770171218947,1.0,0.34062437272739465,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:07:07,0.2868770171218947,1.0,0.34062437272739465,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:08:18,0.2868770171218947,1.0,0.34062437272739465,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:09:29,0.2868770171218947,1.0,0.34062437272739465,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:10:41,0.2868663612022422,1.0,0.3406475122972018,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:11:52,0.2868663612022422,1.0,0.3406475122972018,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:13:04,0.2868663612022422,1.0,0.3406475122972018,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:14:15,0.2868663612022422,1.0,0.3406475122972018,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:15:26,0.28685570945289496,1.0,0.3406786209099497,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:16:38,0.28685570945289496,1.0,0.3406786209099497,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:17:49,0.28685570945289496,1.0,0.3406786209099497,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:19:01,0.28685570945289496,1.0,0.3406786209099497,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:20:12,0.2868450628414612,1.0,0.34072167550963134,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:21:23,0.2868450628414612,1.0,0.34072167550963134,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:22:35,0.2868450628414612,1.0,0.34072167550963134,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:23:46,0.2868450628414612,1.0,0.34072167550963134,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:24:58,0.2868450628414612,1.0,0.34072167550963134,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:26:09,0.2868339973614574,1.0,0.3407764547492076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:27:20,0.2868339973614574,1.0,0.3407764547492076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:28:32,0.2868339973614574,1.0,0.3407764547492076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:29:43,0.2868339973614574,1.0,0.3407764547492076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:30:54,0.28682336502333816,1.0,0.3408392223193527,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:32:06,0.28682336502333816,1.0,0.3408392223193527,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:33:17,0.28682336502333816,1.0,0.3408392223193527,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:34:29,0.28682336502333816,1.0,0.3408392223193527,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:35:40,0.2868127409301331,1.0,0.34091174733816654,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:36:51,0.2868127409301331,1.0,0.34091174733816654,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:38:03,0.2868127409301331,1.0,0.34091174733816654,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:39:14,0.2868127409301331,1.0,0.34091174733816654,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:40:26,0.2868021259148854,1.0,0.34099284839290833,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:41:37,0.2868021259148854,1.0,0.34099284839290833,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:42:48,0.2868021259148854,1.0,0.34099284839290833,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:44:00,0.2868021259148854,1.0,0.34099284839290833,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:45:23,0.2867910966962219,1.0,0.3410880985330759,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:46:34,0.2867910966962219,1.0,0.3410880985330759,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:47:46,0.2867910966962219,1.0,0.3410880985330759,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:48:57,0.2867910966962219,1.0,0.3410880985330759,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:50:21,0.2867805027475883,1.0,0.34118653530903637,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:51:32,0.2867805027475883,1.0,0.34118653530903637,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:52:43,0.2867805027475883,1.0,0.34118653530903637,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:53:55,0.2867805027475883,1.0,0.34118653530903637,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:55:18,0.2867699197714268,1.0,0.3412898757294034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:56:29,0.2867699197714268,1.0,0.3412898757294034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:57:41,0.2867699197714268,1.0,0.3412898757294034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 07:58:52,0.2867699197714268,1.0,0.3412898757294034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:00:16,0.2867593479052883,1.0,0.34139804198527973,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:01:27,0.2867593479052883,1.0,0.34139804198527973,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:02:38,0.2867593479052883,1.0,0.34139804198527973,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:03:50,0.2867593479052883,1.0,0.34139804198527973,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:05:13,0.28674878727628705,1.0,0.3415109507703266,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:06:24,0.28674878727628705,1.0,0.3415109507703266,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:07:36,0.28674878727628705,1.0,0.3415109507703266,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:08:47,0.28674878727628705,1.0,0.3415109507703266,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:09:59,0.28674878727628705,1.0,0.3415109507703266,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:11:10,0.286737816640675,1.0,0.34163331686915793,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:12:21,0.286737816640675,1.0,0.34163331686915793,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:13:33,0.286737816640675,1.0,0.34163331686915793,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:14:44,0.286737816640675,1.0,0.34163331686915793,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:15:56,0.28672728049071156,1.0,0.34175565171163347,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:17:07,0.28672728049071156,1.0,0.34175565171163347,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:18:18,0.28672728049071156,1.0,0.34175565171163347,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:19:30,0.28672728049071156,1.0,0.34175565171163347,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:20:41,0.2867167563030968,1.0,0.3418825149348623,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:21:53,0.2867167563030968,1.0,0.3418825149348623,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:23:04,0.2867167563030968,1.0,0.3418825149348623,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:24:15,0.2867167563030968,1.0,0.3418825149348623,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:25:27,0.2867062444050199,1.0,0.34201383827805787,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:26:38,0.2867062444050199,1.0,0.34201383827805787,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:27:50,0.2867062444050199,1.0,0.34201383827805787,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:29:01,0.2867062444050199,1.0,0.34201383827805787,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:30:13,0.2866957451616,1.0,0.3421495492831034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:31:24,0.2866957451616,1.0,0.3421495492831034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:32:35,0.2866957451616,1.0,0.3421495492831034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:33:47,0.2866957451616,1.0,0.3421495492831034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:34:58,0.2866957451616,1.0,0.3421495492831034,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:36:10,0.286684840007076,1.0,0.3422952644919061,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:37:21,0.286684840007076,1.0,0.3422952644919061,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:38:32,0.286684840007076,1.0,0.3422952644919061,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:39:44,0.286684840007076,1.0,0.3422952644919061,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:40:55,0.28667436842944216,1.0,0.3424397095381868,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:42:07,0.28667436842944216,1.0,0.3424397095381868,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:43:18,0.28667436842944216,1.0,0.3424397095381868,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:44:29,0.28667436842944216,1.0,0.3424397095381868,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:45:41,0.2866639102793105,1.0,0.342588325728705,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:46:52,0.2866639102793105,1.0,0.342588325728705,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:48:04,0.2866639102793105,1.0,0.342588325728705,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:49:15,0.2866639102793105,1.0,0.342588325728705,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:50:27,0.2866534659313244,1.0,0.3427410482560261,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:51:38,0.2866534659313244,1.0,0.3427410482560261,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:52:49,0.2866534659313244,1.0,0.3427410482560261,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:54:01,0.2866534659313244,1.0,0.3427410482560261,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:55:12,0.2866430357890098,1.0,0.34289781586776175,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:56:24,0.2866430357890098,1.0,0.34289781586776175,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:57:35,0.2866430357890098,1.0,0.34289781586776175,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:58:46,0.2866430357890098,1.0,0.34289781586776175,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 08:59:58,0.2866430357890098,1.0,0.34289781586776175,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:01:09,0.2866322041238602,1.0,0.3430650784515613,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:02:21,0.2866322041238602,1.0,0.3430650784515613,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:03:32,0.2866322041238602,1.0,0.3430650784515613,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:04:44,0.2866322041238602,1.0,0.3430650784515613,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:05:55,0.28662180482659666,1.0,0.34322991878577447,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:07:06,0.28662180482659666,1.0,0.34322991878577447,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:08:18,0.28662180482659666,1.0,0.34322991878577447,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:09:29,0.28662180482659666,1.0,0.34322991878577447,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:10:41,0.2866114204138002,1.0,0.3433986621388492,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:11:52,0.2866114204138002,1.0,0.3433986621388492,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:13:03,0.2866114204138002,1.0,0.3433986621388492,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:14:15,0.2866114204138002,1.0,0.3433986621388492,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:15:26,0.28660105132694486,1.0,0.3435712675604155,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:16:38,0.28660105132694486,1.0,0.3435712675604155,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:17:49,0.28660105132694486,1.0,0.3435712675604155,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:19:01,0.28660105132694486,1.0,0.3435712675604155,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:20:12,0.28659069793330555,1.0,0.34374768211837553,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:21:23,0.28659069793330555,1.0,0.34374768211837553,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:22:35,0.28659069793330555,1.0,0.34374768211837553,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:23:46,0.28659069793330555,1.0,0.34374768211837553,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:24:58,0.28659069793330555,1.0,0.34374768211837553,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:26:09,0.28657994747268134,1.0,0.34393513824884514,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:27:21,0.28657994747268134,1.0,0.34393513824884514,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:28:32,0.28657994747268134,1.0,0.34393513824884514,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:29:43,0.28657994747268134,1.0,0.34393513824884514,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:30:55,0.2865696279351644,1.0,0.3441191688457271,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:32:06,0.2865696279351644,1.0,0.3441191688457271,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:33:18,0.2865696279351644,1.0,0.3441191688457271,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:34:29,0.2865696279351644,1.0,0.3441191688457271,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:35:41,0.2865593246829714,1.0,0.3443068605283903,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:36:52,0.2865593246829714,1.0,0.3443068605283903,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:38:03,0.2865593246829714,1.0,0.3443068605283903,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:39:15,0.2865593246829714,1.0,0.3443068605283903,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:40:26,0.2865490381143449,1.0,0.3444981675939027,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:41:38,0.2865490381143449,1.0,0.3444981675939027,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:42:49,0.2865490381143449,1.0,0.3444981675939027,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:44:01,0.2865490381143449,1.0,0.3444981675939027,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:45:12,0.28653876858773053,1.0,0.34469304559991076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:46:23,0.28653876858773053,1.0,0.34469304559991076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:47:35,0.28653876858773053,1.0,0.34469304559991076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:48:46,0.28653876858773053,1.0,0.34469304559991076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:49:58,0.28653876858773053,1.0,0.34469304559991076,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:51:09,0.28652810694364994,1.0,0.3448994560594908,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:52:21,0.28652810694364994,1.0,0.3448994560594908,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:53:32,0.28652810694364994,1.0,0.3448994560594908,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:54:44,0.28652810694364994,1.0,0.3448994560594908,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:55:55,0.2865178742231814,1.0,0.34510148571708327,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:57:06,0.2865178742231814,1.0,0.34510148571708327,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08 09:58:18,0.2865178742231814,1.0,0.34510148571708327,1.0,1.0,1.0,1.0,1.0,1.0
